order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
7648,4592,59,3,1172,0.0,3516.0
7649,4593,41,1,5245,0.05,4982.75
7650,4594,26,1,546,0.25,409.5
7651,4594,70,1,3968,0.0,3968.0
7652,4595,31,1,2822,0.0,2822.0
7653,4595,57,1,846,0.0,846.0
7654,4596,12,1,44912,0.0,44912.0
7655,4597,74,1,745,0.0,745.0
7656,4598,9,1,37837,0.2,30269.6
7657,4599,32,2,1197,0.15,2034.9
7658,4599,15,1,2462,0.0,2462.0
7659,4599,30,1,2247,0.1,2022.3
7660,4600,24,1,1087,0.05,1032.65
7661,4600,42,1,635,0.1,571.5
7662,4601,2,1,37224,0.15,31640.4
7663,4602,25,1,2383,0.2,1906.4
7664,4603,54,2,1386,0.1,2494.8
7665,4604,3,2,43339,0.0,86678.0
7666,4605,1,1,9563,0.0,9563.0
7667,4606,44,1,4283,0.2,3426.4
7668,4606,2,1,37224,0.05,35362.8
7669,4607,63,1,205,0.0,205.0
7670,4607,84,1,610,0.1,549.0
7671,4608,19,2,41782,0.0,83564.0
7672,4609,21,1,568,0.0,568.0
7673,4610,61,1,680,0.0,680.0
7674,4610,77,1,3321,0.0,3321.0
7675,4611,42,2,635,0.2,1016.0
7676,4612,7,1,40516,0.0,40516.0
7677,4612,39,1,4515,0.0,4515.0
7678,4612,9,1,37837,0.0,37837.0
7679,4613,13,1,34766,0.0,34766.0
7680,4614,41,1,5245,0.0,5245.0
7681,4614,33,1,3307,0.05,3141.65
7682,4614,42,1,635,0.0,635.0
7683,4615,37,1,375,0.1,337.5
7684,4615,78,3,768,0.0,2304.0
7685,4615,43,2,865,0.0,1730.0
7686,4616,53,2,559,0.0,1118.0
7687,4617,82,1,541,0.0,541.0
7688,4618,61,2,680,0.1,1224.0
7689,4619,60,1,405,0.2,324.0
7690,4619,43,1,865,0.05,821.75
7691,4619,55,1,979,0.0,979.0
7692,4619,23,1,2839,0.1,2555.1
7693,4620,41,1,5245,0.25,3933.75
7694,4620,7,1,40516,0.0,40516.0
7695,4620,49,1,1101,0.25,825.75
7696,4621,9,1,37837,0.1,34053.3
7697,4622,78,1,768,0.1,691.2
7698,4622,17,1,2374,0.1,2136.6
7699,4623,32,1,1197,0.0,1197.0
7700,4623,36,2,1992,0.25,2988.0
7701,4624,32,1,1197,0.25,897.75
7702,4625,5,1,13447,0.0,13447.0
7703,4626,10,1,38149,0.1,34334.1
7704,4627,63,1,205,0.0,205.0
7705,4628,52,2,1758,0.0,3516.0
7706,4628,73,1,556,0.0,556.0
7707,4629,55,2,979,0.15,1664.3
7708,4630,14,1,28329,0.1,25496.1
7709,4631,61,2,680,0.0,1360.0
7710,4632,10,1,38149,0.25,28611.75
7711,4632,50,1,798,0.0,798.0
7712,4633,8,2,38096,0.1,68572.8
7713,4634,17,1,2374,0.25,1780.5
7714,4635,46,2,5521,0.0,11042.0
7715,4636,56,2,613,0.15,1042.1
7716,4637,10,2,38149,0.0,76298.0
7717,4638,12,3,44912,0.1,121262.4
7718,4638,24,1,1087,0.0,1087.0
7719,4639,52,1,1758,0.25,1318.5
7720,4640,69,2,3850,0.0,7700.0
7721,4640,26,1,546,0.2,436.8
7722,4641,76,3,4344,0.25,9774.0
7723,4641,74,1,745,0.2,596.0
7724,4642,86,1,441,0.15,374.85
7725,4642,64,1,302,0.15,256.7
7726,4643,8,1,38096,0.0,38096.0
7727,4644,83,1,898,0.05,853.1
7728,4645,25,2,2383,0.0,4766.0
7729,4646,15,3,2462,0.2,5908.8
7730,4647,5,1,13447,0.2,10757.6
7731,4648,46,1,5521,0.15,4692.85
7732,4648,44,1,4283,0.0,4283.0
7733,4648,4,1,40207,0.2,32165.6
7734,4648,73,1,556,0.15,472.6
7735,4649,57,1,846,0.05,803.7
7736,4650,1,1,9563,0.0,9563.0
7737,4650,3,1,43339,0.0,43339.0
7738,4651,71,1,3039,0.0,3039.0
7739,4652,42,1,635,0.0,635.0
7740,4652,66,1,1256,0.25,942.0
7741,4653,14,1,28329,0.1,25496.1
7742,4654,24,1,1087,0.1,978.3
7743,4654,39,1,4515,0.05,4289.25
7744,4654,47,1,1019,0.1,917.1
7745,4655,79,1,995,0.15,845.75
7746,4656,86,2,441,0.05,837.9
7747,4657,30,1,2247,0.05,2134.65
7748,4657,17,1,2374,0.25,1780.5
7749,4658,71,1,3039,0.0,3039.0
7750,4658,84,1,610,0.0,610.0
7751,4659,85,1,128,0.0,128.0
7752,4659,44,2,4283,0.15,7281.1
7753,4660,85,1,128,0.1,115.2
7754,4660,23,1,2839,0.15,2413.15
7755,4661,12,1,44912,0.15,38175.2
7756,4661,31,1,2822,0.05,2680.9
7757,4662,23,1,2839,0.0,2839.0
7758,4663,4,1,40207,0.05,38196.65
7759,4663,1,1,9563,0.0,9563.0
7760,4663,49,1,1101,0.0,1101.0
7761,4663,71,1,3039,0.05,2887.05
7762,4664,40,3,1769,0.0,5307.0
7763,4665,8,1,38096,0.25,28572.0
7764,4665,51,1,304,0.0,304.0
7765,4666,8,1,38096,0.1,34286.4
7766,4666,52,1,1758,0.2,1406.4
7767,4666,74,2,745,0.0,1490.0
7768,4667,51,1,304,0.0,304.0
7769,4667,12,1,44912,0.1,40420.8
7770,4667,70,1,3968,0.15,3372.8
7771,4668,82,1,541,0.0,541.0
7772,4669,41,2,5245,0.1,9441.0
7773,4670,66,2,1256,0.2,2009.6
7774,4671,36,2,1992,0.05,3784.8
7775,4671,18,2,4367,0.0,8734.0
7776,4672,58,2,1070,0.1,1926.0
7777,4672,64,1,302,0.05,286.9
7778,4673,55,1,979,0.0,979.0
7779,4673,54,1,1386,0.0,1386.0
7780,4673,64,1,302,0.0,302.0
7781,4674,50,1,798,0.0,798.0
7782,4674,45,2,4158,0.0,8316.0
7783,4675,29,1,2027,0.15,1722.95
7784,4675,61,1,680,0.2,544.0
7785,4675,42,1,635,0.25,476.25
7786,4676,71,1,3039,0.2,2431.2
7787,4676,27,1,2689,0.15,2285.65
7788,4676,29,1,2027,0.1,1824.3
7789,4677,58,2,1070,0.0,2140.0
7790,4678,33,3,3307,0.2,7936.8
7791,4679,70,2,3968,0.15,6745.6
7792,4680,33,1,3307,0.15,2810.95
7793,4681,45,2,4158,0.1,7484.4
7794,4681,28,1,1491,0.05,1416.45
7795,4682,80,2,461,0.2,737.6
7796,4682,51,1,304,0.25,228.0
7797,4683,86,3,441,0.0,1323.0
7798,4684,7,1,40516,0.0,40516.0
7799,4685,10,2,38149,0.15,64853.3
7800,4686,61,1,680,0.0,680.0
7801,4686,65,2,564,0.0,1128.0
7802,4686,41,1,5245,0.0,5245.0
7803,4687,82,2,541,0.2,865.6
7804,4687,1,2,9563,0.2,15300.8
7805,4687,25,1,2383,0.05,2263.85
7806,4688,71,1,3039,0.15,2583.15
7807,4689,64,2,302,0.0,604.0
7808,4689,21,1,568,0.0,568.0
7809,4689,83,1,898,0.0,898.0
7810,4689,24,1,1087,0.0,1087.0
7811,4690,18,1,4367,0.05,4148.65
7812,4690,37,1,375,0.15,318.75
7813,4690,22,2,1944,0.25,2916.0
7814,4690,25,1,2383,0.0,2383.0
7815,4691,63,1,205,0.05,194.75
7816,4691,24,1,1087,0.2,869.6
7817,4692,11,1,35726,0.0,35726.0
7818,4692,65,1,564,0.0,564.0
7819,4692,51,1,304,0.05,288.8
7820,4692,9,1,37837,0.0,37837.0
7821,4693,10,1,38149,0.0,38149.0
7822,4694,28,1,1491,0.15,1267.35
7823,4695,38,2,1108,0.0,2216.0
7824,4696,69,1,3850,0.0,3850.0
7825,4697,53,1,559,0.1,503.1
7826,4698,79,1,995,0.1,895.5
7827,4699,59,2,1172,0.0,2344.0
7828,4699,55,1,979,0.1,881.1
7829,4699,16,1,22376,0.25,16782.0
7830,4699,42,1,635,0.0,635.0
7831,4700,73,1,556,0.1,500.4
7832,4701,14,1,28329,0.1,25496.1
7833,4701,62,1,291,0.15,247.35
7834,4702,8,1,38096,0.1,34286.4
7835,4702,77,1,3321,0.0,3321.0
7836,4703,6,1,41775,0.25,31331.25
7837,4704,31,1,2822,0.15,2398.7
7838,4705,75,1,825,0.0,825.0
7839,4705,48,2,424,0.25,636.0
7840,4705,61,1,680,0.0,680.0
7841,4706,76,2,4344,0.25,6516.0
7842,4707,14,1,28329,0.2,22663.2
7843,4708,64,1,302,0.0,302.0
7844,4708,70,2,3968,0.05,7539.2
7845,4708,42,1,635,0.0,635.0
7846,4709,6,1,41775,0.1,37597.5
7847,4710,46,1,5521,0.0,5521.0
7848,4711,56,1,613,0.0,613.0
7849,4711,11,1,35726,0.2,28580.8
7850,4712,6,1,41775,0.15,35508.75
7851,4712,1,1,9563,0.15,8128.55
7852,4712,80,1,461,0.1,414.9
7853,4712,7,1,40516,0.25,30387.0
7854,4713,26,1,546,0.1,491.4
7855,4713,14,1,28329,0.1,25496.1
7856,4714,45,3,4158,0.1,11226.6
7857,4714,43,1,865,0.05,821.75
7858,4714,24,1,1087,0.0,1087.0
7859,4715,61,3,680,0.0,2040.0
7860,4716,13,1,34766,0.25,26074.5
7861,4716,34,1,803,0.2,642.4
7862,4717,75,1,825,0.0,825.0
7863,4717,47,1,1019,0.0,1019.0
7864,4718,49,1,1101,0.15,935.85
7865,4718,9,1,37837,0.15,32161.45
7866,4719,37,2,375,0.0,750.0
7867,4720,38,1,1108,0.2,886.4
7868,4721,37,1,375,0.1,337.5
7869,4722,29,1,2027,0.15,1722.95
7870,4723,8,1,38096,0.15,32381.6
7871,4724,73,1,556,0.05,528.2
7872,4725,53,2,559,0.05,1062.1
7873,4726,47,1,1019,0.0,1019.0
7874,4727,55,2,979,0.0,1958.0
7875,4727,29,1,2027,0.1,1824.3
7876,4728,71,1,3039,0.1,2735.1
7877,4728,52,2,1758,0.0,3516.0
7878,4729,22,1,1944,0.0,1944.0
7879,4729,60,1,405,0.15,344.25
7880,4729,10,1,38149,0.1,34334.1
7881,4730,68,1,2741,0.0,2741.0
7882,4731,63,1,205,0.15,174.25
7883,4731,17,2,2374,0.0,4748.0
7884,4732,48,1,424,0.0,424.0
7885,4732,58,1,1070,0.25,802.5
7886,4733,42,1,635,0.0,635.0
7887,4733,51,2,304,0.05,577.6
7888,4733,2,1,37224,0.0,37224.0
7889,4734,75,1,825,0.05,783.75
7890,4735,5,1,13447,0.1,12102.3
7891,4735,34,1,803,0.15,682.55
7892,4736,25,1,2383,0.25,1787.25
7893,4736,72,1,3738,0.2,2990.4
7894,4736,81,1,413,0.25,309.75
7895,4737,57,1,846,0.2,676.8
7896,4738,63,2,205,0.15,348.5
7897,4738,28,1,1491,0.15,1267.35
7898,4738,49,3,1101,0.0,3303.0
7899,4738,3,1,43339,0.25,32504.25
7900,4739,4,1,40207,0.05,38196.65
7901,4740,13,1,34766,0.05,33027.7
7902,4741,15,1,2462,0.0,2462.0
7903,4742,2,1,37224,0.25,27918.0
7904,4743,30,1,2247,0.0,2247.0
7905,4744,63,2,205,0.0,410.0
7906,4745,13,1,34766,0.15,29551.1
7907,4746,53,1,559,0.25,419.25
7908,4747,61,1,680,0.2,544.0
7909,4747,60,1,405,0.0,405.0
7910,4748,63,2,205,0.0,410.0
7911,4748,78,1,768,0.25,576.0
7912,4749,68,1,2741,0.15,2329.85
7913,4750,40,1,1769,0.15,1503.65
7914,4750,83,1,898,0.0,898.0
7915,4751,72,1,3738,0.2,2990.4
7916,4752,61,2,680,0.25,1020.0
7917,4752,34,1,803,0.1,722.7
7918,4752,22,1,1944,0.15,1652.4
7919,4753,32,2,1197,0.0,2394.0
7920,4754,66,1,1256,0.0,1256.0
7921,4755,37,2,375,0.0,750.0
7922,4756,28,1,1491,0.0,1491.0
7923,4757,80,3,461,0.05,1313.85
7924,4758,14,1,28329,0.2,22663.2
7925,4759,17,1,2374,0.1,2136.6
7926,4760,41,1,5245,0.1,4720.5
7927,4761,81,1,413,0.0,413.0
7928,4762,42,2,635,0.15,1079.5
7929,4763,23,1,2839,0.25,2129.25
7930,4764,57,3,846,0.1,2284.2
7931,4764,40,2,1769,0.0,3538.0
7932,4765,11,1,35726,0.1,32153.4
7933,4766,52,2,1758,0.05,3340.2
7934,4766,55,1,979,0.0,979.0
7935,4766,38,2,1108,0.0,2216.0
7936,4766,46,1,5521,0.0,5521.0
7937,4767,73,1,556,0.25,417.0
7938,4768,72,1,3738,0.05,3551.1
7939,4768,24,1,1087,0.15,923.95
7940,4769,63,1,205,0.1,184.5
7941,4769,6,2,41775,0.0,83550.0
7942,4769,49,1,1101,0.1,990.9
7943,4769,17,1,2374,0.25,1780.5
7944,4770,9,1,37837,0.0,37837.0
7945,4770,52,1,1758,0.2,1406.4
7946,4770,76,1,4344,0.0,4344.0
7947,4771,44,1,4283,0.25,3212.25
7948,4772,16,1,22376,0.0,22376.0
7949,4772,4,1,40207,0.25,30155.25
7950,4772,5,1,13447,0.15,11429.95
7951,4773,86,1,441,0.2,352.8
7952,4774,58,1,1070,0.0,1070.0
7953,4774,21,2,568,0.25,852.0
7954,4775,74,1,745,0.0,745.0
7955,4775,69,1,3850,0.0,3850.0
7956,4775,58,3,1070,0.0,3210.0
7957,4776,13,1,34766,0.0,34766.0
7958,4777,50,1,798,0.0,798.0
7959,4777,49,1,1101,0.15,935.85
7960,4778,34,1,803,0.15,682.55
7961,4779,67,1,2736,0.15,2325.6
7962,4779,35,1,4996,0.25,3747.0
7963,4780,4,1,40207,0.0,40207.0
7964,4780,70,1,3968,0.0,3968.0
7965,4780,63,2,205,0.05,389.5
7966,4781,50,1,798,0.1,718.2
7967,4782,22,1,1944,0.2,1555.2
7968,4782,86,1,441,0.1,396.9
7969,4783,34,1,803,0.2,642.4
7970,4783,81,2,413,0.1,743.4
7971,4784,28,1,1491,0.1,1341.9
7972,4785,71,1,3039,0.0,3039.0
7973,4786,39,1,4515,0.25,3386.25
7974,4787,30,1,2247,0.0,2247.0
7975,4787,54,1,1386,0.0,1386.0
7976,4787,61,1,680,0.05,646.0
7977,4788,86,1,441,0.15,374.85
7978,4789,36,1,1992,0.2,1593.6
7979,4789,44,1,4283,0.05,4068.85
7980,4790,29,1,2027,0.2,1621.6
7981,4790,30,2,2247,0.05,4269.3
7982,4791,21,3,568,0.0,1704.0
7983,4792,61,2,680,0.15,1156.0
7984,4793,66,1,1256,0.05,1193.2
7985,4794,11,1,35726,0.0,35726.0
7986,4794,58,1,1070,0.0,1070.0
7987,4795,54,1,1386,0.0,1386.0
7988,4796,74,1,745,0.1,670.5
7989,4796,34,2,803,0.25,1204.5
7990,4797,79,2,995,0.25,1492.5
7991,4798,64,1,302,0.1,271.8
7992,4798,36,1,1992,0.0,1992.0
7993,4799,25,1,2383,0.2,1906.4
7994,4799,75,1,825,0.0,825.0
7995,4799,40,1,1769,0.05,1680.55
7996,4800,42,1,635,0.0,635.0
7997,4801,53,3,559,0.0,1677.0
7998,4801,24,1,1087,0.25,815.25
7999,4802,25,1,2383,0.05,2263.85
8000,4802,63,1,205,0.2,164.0
8001,4803,33,2,3307,0.1,5952.6
8002,4804,64,1,302,0.1,271.8
8003,4804,77,1,3321,0.0,3321.0
8004,4805,58,1,1070,0.2,856.0
8005,4806,83,1,898,0.0,898.0
8006,4807,50,1,798,0.25,598.5
8007,4808,83,1,898,0.25,673.5
8008,4808,66,1,1256,0.0,1256.0
8009,4809,70,3,3968,0.2,9523.2
8010,4810,40,1,1769,0.2,1415.2
8011,4811,55,1,979,0.0,979.0
8012,4811,12,1,44912,0.25,33684.0
8013,4812,25,1,2383,0.0,2383.0
8014,4812,29,1,2027,0.15,1722.95
8015,4812,53,1,559,0.15,475.15
8016,4812,11,1,35726,0.0,35726.0
8017,4813,69,1,3850,0.1,3465.0
8018,4814,54,1,1386,0.0,1386.0
8019,4815,79,1,995,0.05,945.25
8020,4816,19,1,41782,0.0,41782.0
8021,4817,28,3,1491,0.25,3354.75
8022,4817,67,1,2736,0.0,2736.0
8023,4817,12,1,44912,0.0,44912.0
8024,4818,11,1,35726,0.15,30367.1
8025,4819,26,1,546,0.2,436.8
8026,4819,22,1,1944,0.15,1652.4
8027,4819,7,1,40516,0.1,36464.4
8028,4820,43,1,865,0.15,735.25
8029,4821,50,1,798,0.0,798.0
8030,4822,78,1,768,0.0,768.0
8031,4823,33,1,3307,0.15,2810.95
8032,4823,1,1,9563,0.0,9563.0
8033,4824,70,1,3968,0.0,3968.0
8034,4824,29,1,2027,0.1,1824.3
8035,4824,19,1,41782,0.05,39692.9
8036,4825,65,1,564,0.25,423.0
8037,4826,34,3,803,0.0,2409.0
8038,4826,52,1,1758,0.2,1406.4
8039,4827,33,2,3307,0.25,4960.5
8040,4828,36,3,1992,0.15,5079.6
8041,4828,77,1,3321,0.25,2490.75
8042,4829,26,2,546,0.15,928.2
8043,4829,62,1,291,0.05,276.45
8044,4830,49,1,1101,0.15,935.85
8045,4831,1,1,9563,0.0,9563.0
8046,4832,34,1,803,0.15,682.55
8047,4833,39,1,4515,0.0,4515.0
8048,4834,33,2,3307,0.0,6614.0
8049,4835,49,1,1101,0.05,1045.95
8050,4836,38,2,1108,0.15,1883.6
8051,4837,38,2,1108,0.2,1772.8
8052,4838,15,1,2462,0.0,2462.0
8053,4839,45,1,4158,0.0,4158.0
8054,4840,73,2,556,0.1,1000.8
8055,4840,31,1,2822,0.0,2822.0
8056,4841,82,2,541,0.1,973.8
8057,4842,38,1,1108,0.15,941.8
8058,4842,73,3,556,0.15,1417.8
8059,4843,82,1,541,0.2,432.8
8060,4844,86,1,441,0.0,441.0
8061,4844,34,1,803,0.0,803.0
8062,4845,59,1,1172,0.05,1113.4
8063,4846,48,1,424,0.05,402.8
8064,4846,7,1,40516,0.0,40516.0
8065,4847,27,1,2689,0.2,2151.2
8066,4848,40,1,1769,0.25,1326.75
8067,4848,38,1,1108,0.1,997.2
8068,4849,73,1,556,0.0,556.0
8069,4849,85,2,128,0.05,243.2
8070,4850,84,1,610,0.0,610.0
8071,4851,44,1,4283,0.15,3640.55
8072,4852,12,2,44912,0.1,80841.6
8073,4852,1,2,9563,0.15,16257.1
8074,4853,5,1,13447,0.2,10757.6
8075,4854,77,2,3321,0.1,5977.8
8076,4854,8,1,38096,0.0,38096.0
8077,4854,85,1,128,0.0,128.0
8078,4854,10,2,38149,0.0,76298.0
8079,4855,31,1,2822,0.25,2116.5
8080,4855,72,1,3738,0.2,2990.4
8081,4856,20,1,821,0.25,615.75
8082,4857,34,1,803,0.15,682.55
8083,4858,71,1,3039,0.0,3039.0
8084,4858,37,1,375,0.0,375.0
8085,4859,28,3,1491,0.2,3578.4
8086,4860,84,2,610,0.0,1220.0
8087,4860,81,1,413,0.0,413.0
8088,4861,11,1,35726,0.05,33939.7
8089,4861,43,2,865,0.15,1470.5
8090,4862,74,1,745,0.1,670.5
8091,4863,41,2,5245,0.15,8916.5
8092,4863,80,1,461,0.0,461.0
8093,4863,39,1,4515,0.1,4063.5
8094,4864,24,1,1087,0.0,1087.0
8095,4865,28,1,1491,0.05,1416.45
8096,4865,60,2,405,0.0,810.0
8097,4866,54,1,1386,0.0,1386.0
8098,4866,7,2,40516,0.15,68877.2
8099,4866,70,1,3968,0.0,3968.0
8100,4867,11,2,35726,0.0,71452.0
8101,4867,14,1,28329,0.0,28329.0
8102,4867,57,1,846,0.1,761.4
8103,4868,32,2,1197,0.05,2274.3
8104,4869,82,1,541,0.25,405.75
8105,4870,72,1,3738,0.15,3177.3
8106,4870,48,1,424,0.25,318.0
8107,4871,36,2,1992,0.1,3585.6
8108,4872,58,1,1070,0.15,909.5
8109,4873,39,2,4515,0.0,9030.0
8110,4874,33,1,3307,0.1,2976.3
8111,4875,8,1,38096,0.15,32381.6
8112,4875,73,1,556,0.25,417.0
8113,4876,35,1,4996,0.05,4746.2
8114,4877,50,1,798,0.25,598.5
8115,4878,59,1,1172,0.2,937.6
8116,4878,28,1,1491,0.15,1267.35
8117,4878,64,1,302,0.25,226.5
8118,4879,25,1,2383,0.0,2383.0
8119,4879,56,1,613,0.25,459.75
8120,4879,6,1,41775,0.0,41775.0
8121,4880,1,2,9563,0.1,17213.4
8122,4880,2,1,37224,0.0,37224.0
8123,4880,67,2,2736,0.05,5198.4
8124,4881,28,1,1491,0.0,1491.0
8125,4882,58,1,1070,0.0,1070.0
8126,4882,30,1,2247,0.2,1797.6
8127,4883,82,1,541,0.25,405.75
8128,4884,12,1,44912,0.15,38175.2
8129,4885,26,2,546,0.0,1092.0
8130,4886,82,1,541,0.0,541.0
8131,4887,18,1,4367,0.25,3275.25
8132,4887,42,1,635,0.0,635.0
8133,4888,17,2,2374,0.25,3561.0
8134,4889,4,1,40207,0.0,40207.0
8135,4890,32,1,1197,0.1,1077.3
8136,4890,25,3,2383,0.05,6791.55
8137,4891,76,1,4344,0.2,3475.2
8138,4891,11,1,35726,0.0,35726.0
8139,4892,48,1,424,0.05,402.8
8140,4892,5,1,13447,0.15,11429.95
8141,4893,1,1,9563,0.15,8128.55
8142,4894,54,1,1386,0.0,1386.0
8143,4894,28,2,1491,0.1,2683.8
8144,4895,60,1,405,0.0,405.0
8145,4895,66,1,1256,0.1,1130.4
8146,4896,84,2,610,0.05,1159.0
8147,4896,56,2,613,0.1,1103.4
8148,4896,6,1,41775,0.0,41775.0
8149,4897,28,1,1491,0.1,1341.9
8150,4897,47,1,1019,0.1,917.1
8151,4898,72,1,3738,0.0,3738.0
8152,4899,73,1,556,0.05,528.2
8153,4900,72,1,3738,0.25,2803.5
8154,4900,53,1,559,0.0,559.0
8155,4901,2,2,37224,0.25,55836.0
8156,4902,39,1,4515,0.1,4063.5
8157,4902,31,1,2822,0.05,2680.9
8158,4903,17,3,2374,0.2,5697.6
8159,4904,59,1,1172,0.0,1172.0
8160,4904,83,1,898,0.0,898.0
8161,4904,72,1,3738,0.25,2803.5
8162,4905,1,2,9563,0.05,18169.7
8163,4906,16,1,22376,0.0,22376.0
8164,4906,70,1,3968,0.0,3968.0
8165,4907,59,3,1172,0.0,3516.0
8166,4908,75,1,825,0.05,783.75
8167,4909,10,1,38149,0.05,36241.55
8168,4909,32,1,1197,0.2,957.6
8169,4910,53,2,559,0.0,1118.0
8170,4910,64,1,302,0.25,226.5
8171,4911,44,1,4283,0.15,3640.55
8172,4911,41,1,5245,0.05,4982.75
8173,4911,22,1,1944,0.2,1555.2
8174,4912,30,1,2247,0.05,2134.65
8175,4912,85,1,128,0.2,102.4
8176,4912,38,1,1108,0.2,886.4
8177,4913,61,1,680,0.1,612.0
8178,4913,57,1,846,0.2,676.8
8179,4914,2,1,37224,0.1,33501.6
8180,4914,43,1,865,0.0,865.0
8181,4915,27,1,2689,0.0,2689.0
8182,4916,43,2,865,0.25,1297.5
8183,4916,72,1,3738,0.05,3551.1
8184,4916,86,1,441,0.05,418.95
8185,4916,82,1,541,0.1,486.9
8186,4917,33,1,3307,0.2,2645.6
8187,4918,25,2,2383,0.0,4766.0
8188,4918,62,1,291,0.1,261.9
8189,4919,35,2,4996,0.2,7993.6
8190,4919,5,1,13447,0.1,12102.3
8191,4919,16,1,22376,0.05,21257.2
8192,4919,13,1,34766,0.1,31289.4
8193,4920,19,1,41782,0.05,39692.9
8194,4920,8,1,38096,0.0,38096.0
8195,4921,48,1,424,0.25,318.0
8196,4922,17,1,2374,0.05,2255.3
8197,4922,55,1,979,0.0,979.0
8198,4923,5,2,13447,0.25,20170.5
8199,4923,76,1,4344,0.2,3475.2
8200,4924,78,3,768,0.2,1843.2
8201,4925,59,1,1172,0.0,1172.0
8202,4926,32,1,1197,0.1,1077.3
8203,4926,44,3,4283,0.0,12849.0
8204,4927,6,1,41775,0.15,35508.75
8205,4927,73,1,556,0.0,556.0
8206,4928,36,2,1992,0.1,3585.6
8207,4929,18,2,4367,0.05,8297.3
8208,4930,65,1,564,0.0,564.0
8209,4931,37,2,375,0.1,675.0
8210,4931,71,1,3039,0.0,3039.0
8211,4931,59,2,1172,0.0,2344.0
8212,4932,31,1,2822,0.0,2822.0
8213,4932,20,1,821,0.05,779.95
8214,4933,26,1,546,0.0,546.0
8215,4934,16,1,22376,0.1,20138.4
8216,4935,67,2,2736,0.1,4924.8
8217,4936,3,2,43339,0.1,78010.2
8218,4937,1,1,9563,0.0,9563.0
8219,4938,31,1,2822,0.2,2257.6
8220,4939,3,2,43339,0.25,65008.5
8221,4939,78,1,768,0.15,652.8
8222,4939,53,1,559,0.2,447.2
8223,4939,52,1,1758,0.1,1582.2
8224,4940,3,1,43339,0.2,34671.2
8225,4941,24,2,1087,0.15,1847.9
8226,4941,7,1,40516,0.0,40516.0
8227,4941,57,1,846,0.2,676.8
8228,4941,15,1,2462,0.2,1969.6
8229,4942,18,1,4367,0.15,3711.95
8230,4943,80,1,461,0.05,437.95
8231,4943,83,1,898,0.0,898.0
8232,4943,4,1,40207,0.2,32165.6
8233,4944,34,1,803,0.05,762.85
8234,4945,74,1,745,0.25,558.75
8235,4945,81,1,413,0.2,330.4
8236,4946,76,1,4344,0.0,4344.0
8237,4947,37,1,375,0.2,300.0
8238,4948,63,1,205,0.0,205.0
8239,4949,73,1,556,0.25,417.0
8240,4950,19,1,41782,0.05,39692.9
8241,4950,33,1,3307,0.0,3307.0
8242,4951,42,1,635,0.05,603.25
8243,4951,5,1,13447,0.25,10085.25
8244,4951,46,1,5521,0.15,4692.85
8245,4952,38,1,1108,0.0,1108.0
8246,4952,85,2,128,0.0,256.0
8247,4953,61,1,680,0.0,680.0
8248,4954,48,1,424,0.0,424.0
8249,4954,75,3,825,0.0,2475.0
8250,4955,52,1,1758,0.0,1758.0
8251,4955,64,2,302,0.05,573.8
8252,4956,10,1,38149,0.05,36241.55
8253,4957,77,1,3321,0.0,3321.0
8254,4958,59,1,1172,0.15,996.2
8255,4959,26,1,546,0.2,436.8
8256,4960,75,1,825,0.25,618.75
8257,4960,48,1,424,0.15,360.4
8258,4960,10,1,38149,0.05,36241.55
8259,4961,21,2,568,0.0,1136.0
8260,4961,26,2,546,0.25,819.0
8261,4962,40,1,1769,0.25,1326.75
8262,4962,25,1,2383,0.25,1787.25
8263,4962,17,1,2374,0.0,2374.0
8264,4963,67,2,2736,0.1,4924.8
8265,4964,86,1,441,0.25,330.75
8266,4964,78,1,768,0.1,691.2
8267,4965,78,1,768,0.0,768.0
8268,4965,84,1,610,0.15,518.5
8269,4966,54,1,1386,0.25,1039.5
8270,4966,19,2,41782,0.0,83564.0
8271,4967,37,1,375,0.15,318.75
8272,4967,13,1,34766,0.2,27812.8
8273,4967,55,1,979,0.0,979.0
8274,4967,41,2,5245,0.0,10490.0
8275,4968,64,2,302,0.2,483.2
8276,4969,8,1,38096,0.2,30476.8
8277,4970,49,1,1101,0.0,1101.0
8278,4970,4,1,40207,0.0,40207.0
8279,4971,50,1,798,0.0,798.0
8280,4971,10,1,38149,0.2,30519.2
8281,4971,27,1,2689,0.0,2689.0
8282,4972,65,1,564,0.0,564.0
8283,4973,85,1,128,0.0,128.0
8284,4973,24,1,1087,0.15,923.95
8285,4974,66,2,1256,0.25,1884.0
8286,4975,63,1,205,0.1,184.5
8287,4975,47,1,1019,0.05,968.05
8288,4975,22,1,1944,0.05,1846.8
8289,4976,14,1,28329,0.0,28329.0
8290,4977,15,2,2462,0.2,3939.2
8291,4977,38,1,1108,0.1,997.2
8292,4978,60,1,405,0.0,405.0
8293,4978,41,1,5245,0.2,4196.0
8294,4978,8,2,38096,0.1,68572.8
8295,4979,28,1,1491,0.0,1491.0
8296,4980,5,1,13447,0.1,12102.3
8297,4981,14,1,28329,0.15,24079.65
8298,4981,29,1,2027,0.0,2027.0
8299,4981,74,1,745,0.15,633.25
8300,4982,67,3,2736,0.0,8208.0
8301,4983,56,1,613,0.05,582.35
8302,4984,82,1,541,0.15,459.85
8303,4984,23,1,2839,0.15,2413.15
